quantile,threshold,macro_avg_recall,weighted_avg_recall,avg_recall,classification_report_dict
0.609,15205.253754882813,0.5765884069044422,0.6137543252595156,0.5951713660819788,"{'Normal': {'precision': 0.8259182224025974, 'recall': 0.6422034633742258, 'f1-score': 0.7225661851186117, 'support': 50702.0}, 'Anomaly': {'precision': 0.2833043615676359, 'recall': 0.5109733504346586, 'f1-score': 0.3645097341534082, 'support': 14034.0}, 'accuracy': 0.6137543252595156, 'macro avg': {'precision': 0.5546112919851166, 'recall': 0.5765884069044422, 'f1-score': 0.5435379596360099, 'support': 64736.0}, 'weighted avg': {'precision': 0.7082859478882956, 'recall': 0.6137543252595156, 'f1-score': 0.6449437766774714, 'support': 64736.0}}"
0.61,15205.38359375,0.5772294072594578,0.6147584033613446,0.5959939053104012,"{'Normal': {'precision': 0.8262047658841702, 'recall': 0.643485464084257, 'f1-score': 0.7234868224102183, 'support': 50702.0}, 'Anomaly': {'precision': 0.2840337465837525, 'recall': 0.5109733504346586, 'f1-score': 0.36511290445762584, 'support': 14034.0}, 'accuracy': 0.6147584033613446, 'macro avg': {'precision': 0.5551192562339614, 'recall': 0.5772294072594578, 'f1-score': 0.5442998634339221, 'support': 64736.0}, 'weighted avg': {'precision': 0.7086684941827667, 'recall': 0.6147584033613446, 'f1-score': 0.6457955908768106, 'support': 64736.0}}"
0.611,15205.4794921875,0.5778802691583967,0.6157779288185863,0.5968290989884915,"{'Normal': {'precision': 0.8264947541398053, 'recall': 0.6447871878821348, 'f1-score': 0.7244202665721219, 'support': 50702.0}, 'Anomaly': {'precision': 0.28477820579007984, 'recall': 0.5109733504346586, 'f1-score': 0.365727400229504, 'support': 14034.0}, 'accuracy': 0.6157779288185863, 'macro avg': {'precision': 0.5556364799649426, 'recall': 0.5778802691583967, 'f1-score': 0.545073833400813, 'support': 64736.0}, 'weighted avg': {'precision': 0.7090570063713295, 'recall': 0.6157779288185863, 'f1-score': 0.6466598907958567, 'support': 64736.0}}"
0.612,15205.5517578125,0.5785114079694891,0.6167665595650025,0.5976389837672458,"{'Normal': {'precision': 0.826775032181529, 'recall': 0.6460494655043194, 'f1-score': 0.7253241217435591, 'support': 50702.0}, 'Anomaly': {'precision': 0.2855038420193494, 'recall': 0.5109733504346586, 'f1-score': 0.3663252535056576, 'support': 14034.0}, 'accuracy': 0.6167665595650025, 'macro avg': {'precision': 0.5561394371004392, 'recall': 0.5785114079694891, 'f1-score': 0.5458246876246083, 'support': 64736.0}, 'weighted avg': {'precision': 0.7094338328065903, 'recall': 0.6167665595650025, 'f1-score': 0.647497408371545, 'support': 64736.0}}"
0.613,15209.896484375,0.5792806083955078,0.6179714532871973,0.5986260308413525,"{'Normal': {'precision': 0.8271153991485503, 'recall': 0.6475878663563568, 'f1-score': 0.726423964866868, 'support': 50702.0}, 'Anomaly': {'precision': 0.2863932265665562, 'recall': 0.5109733504346586, 'f1-score': 0.36705653520333736, 'support': 14034.0}, 'accuracy': 0.6179714532871973, 'macro avg': {'precision': 0.5567543128575532, 'recall': 0.5792806083955078, 'f1-score': 0.5467402500351026, 'support': 64736.0}, 'weighted avg': {'precision': 0.7098932202988267, 'recall': 0.6179714532871973, 'f1-score': 0.6485173517320129, 'support': 64736.0}}"
0.614,15210.814453125,0.5807697015279285,0.620304003954523,0.6005368527412258,"{'Normal': {'precision': 0.8277705280064244, 'recall': 0.6505660526211984, 'f1-score': 0.7285477636664827, 'support': 50702.0}, 'Anomaly': {'precision': 0.28813082610093216, 'recall': 0.5109733504346586, 'f1-score': 0.3684805508452803, 'support': 14034.0}, 'accuracy': 0.620304003954523, 'macro avg': {'precision': 0.5579506770536783, 'recall': 0.5807697015279285, 'f1-score': 0.5485141572558815, 'support': 64736.0}, 'weighted avg': {'precision': 0.7107830160109091, 'recall': 0.620304003954523, 'f1-score': 0.6504894458103786, 'support': 64736.0}}"
0.615,15210.814453125,0.5807697015279285,0.620304003954523,0.6005368527412258,"{'Normal': {'precision': 0.8277705280064244, 'recall': 0.6505660526211984, 'f1-score': 0.7285477636664827, 'support': 50702.0}, 'Anomaly': {'precision': 0.28813082610093216, 'recall': 0.5109733504346586, 'f1-score': 0.3684805508452803, 'support': 14034.0}, 'accuracy': 0.620304003954523, 'macro avg': {'precision': 0.5579506770536783, 'recall': 0.5807697015279285, 'f1-score': 0.5485141572558815, 'support': 64736.0}, 'weighted avg': {'precision': 0.7107830160109091, 'recall': 0.620304003954523, 'f1-score': 0.6504894458103786, 'support': 64736.0}}"
0.616,15211.1015625,0.581065547845628,0.6207674246169056,0.6009164862312668,"{'Normal': {'precision': 0.8279000952906365, 'recall': 0.6511577452565974, 'f1-score': 0.7289688672996246, 'support': 50702.0}, 'Anomaly': {'precision': 0.2884785582106364, 'recall': 0.5109733504346586, 'f1-score': 0.36876478453152317, 'support': 14034.0}, 'accuracy': 0.6207674246169056, 'macro avg': {'precision': 0.5581893267506364, 'recall': 0.581065547845628, 'f1-score': 0.5488668259155739, 'support': 64736.0}, 'weighted avg': {'precision': 0.7109598788518586, 'recall': 0.6207674246169056, 'f1-score': 0.6508808776560332, 'support': 64736.0}}"
0.617,15211.1259765625,0.5817065482006436,0.6217715027187346,0.601739025459689,"{'Normal': {'precision': 0.8281801567233308, 'recall': 0.6524397459666286, 'f1-score': 0.729880302278118, 'support': 50702.0}, 'Anomaly': {'precision': 0.2892348646795466, 'recall': 0.5109733504346586, 'f1-score': 0.36938213099132045, 'support': 14034.0}, 'accuracy': 0.6217715027187346, 'macro avg': {'precision': 0.5587075107014388, 'recall': 0.5817065482006436, 'f1-score': 0.5496312166347193, 'support': 64736.0}, 'weighted avg': {'precision': 0.7113431845819803, 'recall': 0.6217715027187346, 'f1-score': 0.6517285577180754, 'support': 64736.0}}"
0.618,15211.162109375,0.5825447794341255,0.6230845279288186,0.602814653681472,"{'Normal': {'precision': 0.8285450184870591, 'recall': 0.6541162084335924, 'f1-score': 0.7310702083103714, 'support': 50702.0}, 'Anomaly': {'precision': 0.29022988505747127, 'recall': 0.5109733504346586, 'f1-score': 0.37019255588250477, 'support': 14034.0}, 'accuracy': 0.6230845279288186, 'macro avg': {'precision': 0.5593874517722652, 'recall': 0.5825447794341255, 'f1-score': 0.5506313820964381, 'support': 64736.0}, 'weighted avg': {'precision': 0.7118446572884858, 'recall': 0.6230845279288186, 'f1-score': 0.6528361967221875, 'support': 64736.0}}"
0.619,15211.6923828125,0.5834619030189939,0.6245211319822046,0.6039915175005992,"{'Normal': {'precision': 0.8289424490914982, 'recall': 0.6559504556033292, 'f1-score': 0.7323695539676073, 'support': 50702.0}, 'Anomaly': {'precision': 0.2913264269754215, 'recall': 0.5109733504346586, 'f1-score': 0.371083339801806, 'support': 14034.0}, 'accuracy': 0.6245211319822046, 'macro avg': {'precision': 0.5601344380334599, 'recall': 0.5834619030189939, 'f1-score': 0.5517264468847066, 'support': 64736.0}, 'weighted avg': {'precision': 0.712393646966297, 'recall': 0.6245211319822046, 'f1-score': 0.6540469710214436, 'support': 64736.0}}"
0.62,15212.76650390625,0.5836098261778437,0.6247528423133959,0.6041813342456198,"{'Normal': {'precision': 0.8290063783137334, 'recall': 0.6562463019210287, 'f1-score': 0.732578876681565, 'support': 50702.0}, 'Anomaly': {'precision': 0.2915040650406504, 'recall': 0.5109733504346586, 'f1-score': 0.3712274162654656, 'support': 14034.0}, 'accuracy': 0.6247528423133959, 'macro avg': {'precision': 0.5602552216771919, 'recall': 0.5836098261778437, 'f1-score': 0.5519031464735153, 'support': 64736.0}, 'weighted avg': {'precision': 0.7124822269223213, 'recall': 0.6247528423133959, 'f1-score': 0.6542421491191648, 'support': 64736.0}}"
0.621,15213.173828125,0.5843001342524758,0.6258341571922886,0.6050671457223822,"{'Normal': {'precision': 0.829304083967567, 'recall': 0.657626918070293, 'f1-score': 0.7335548026576318, 'support': 50702.0}, 'Anomaly': {'precision': 0.2923359152058704, 'recall': 0.5109733504346586, 'f1-score': 0.3719012550565294, 'support': 14034.0}, 'accuracy': 0.6258341571922886, 'macro avg': {'precision': 0.5608199995867187, 'recall': 0.5843001342524758, 'f1-score': 0.5527280288570806, 'support': 64736.0}, 'weighted avg': {'precision': 0.7128957287957669, 'recall': 0.6258341571922886, 'f1-score': 0.6551525861624226, 'support': 64736.0}}"
0.622,15213.1767578125,0.5850397500467246,0.6269927088482452,0.6060162294474849,"{'Normal': {'precision': 0.8296219061095802, 'recall': 0.6591061496587906, 'f1-score': 0.7345987711990152, 'support': 50702.0}, 'Anomaly': {'precision': 0.29323246779799633, 'recall': 0.5109733504346586, 'f1-score': 0.3726259450752163, 'support': 14034.0}, 'accuracy': 0.6269927088482452, 'macro avg': {'precision': 0.5614271869537882, 'recall': 0.5850397500467246, 'f1-score': 0.5536123581371157, 'support': 64736.0}, 'weighted avg': {'precision': 0.7133390128621635, 'recall': 0.6269927088482452, 'f1-score': 0.6561273388920856, 'support': 64736.0}}"
0.623,15213.177734375,0.5856117195942769,0.6278886554621849,0.6067501875282308,"{'Normal': {'precision': 0.8298668782071941, 'recall': 0.6602500887538953, 'f1-score': 0.7354049274502696, 'support': 50702.0}, 'Anomaly': {'precision': 0.29392958150592285, 'recall': 0.5109733504346586, 'f1-score': 0.37318831151934634, 'support': 14034.0}, 'accuracy': 0.6278886554621849, 'macro avg': {'precision': 0.5618982298565585, 'recall': 0.5856117195942769, 'f1-score': 0.554296619484808, 'support': 64736.0}, 'weighted avg': {'precision': 0.71368200391923, 'recall': 0.6278886554621849, 'f1-score': 0.6568806443933217, 'support': 64736.0}}"
0.624,15213.1787109375,0.586203412229676,0.62881549678695,0.6075094545083131,"{'Normal': {'precision': 0.8301195574147875, 'recall': 0.6614334740246933, 'f1-score': 0.736237801999978, 'support': 50702.0}, 'Anomaly': {'precision': 0.29465423018449277, 'recall': 0.5109733504346586, 'f1-score': 0.37377185895598236, 'support': 14034.0}, 'accuracy': 0.62881549678695, 'macro avg': {'precision': 0.5623868937996401, 'recall': 0.586203412229676, 'f1-score': 0.5550048304779802, 'support': 64736.0}, 'weighted avg': {'precision': 0.714037000532219, 'recall': 0.62881549678695, 'f1-score': 0.6576594677705008, 'support': 64736.0}}"
0.625,15218.739013671875,0.5868049664089983,0.629757785467128,0.6082813759380632,"{'Normal': {'precision': 0.8303756796836381, 'recall': 0.6626365823833379, 'f1-score': 0.7370834338869265, 'support': 50702.0}, 'Anomaly': {'precision': 0.2953946284396111, 'recall': 0.5109733504346586, 'f1-score': 0.3743670060036544, 'support': 14034.0}, 'accuracy': 0.629757785467128, 'macro avg': {'precision': 0.5628851540616246, 'recall': 0.5868049664089983, 'f1-score': 0.5557252199452904, 'support': 64736.0}, 'weighted avg': {'precision': 0.7143981081135894, 'recall': 0.629757785467128, 'f1-score': 0.6584507975035565, 'support': 64736.0}}"
0.626,15227.784501953125,0.5871275416284902,0.6305456005931784,0.6088365711108343,"{'Normal': {'precision': 0.8304750154225786, 'recall': 0.6637805214784427, 'f1-score': 0.7378298091573766, 'support': 50702.0}, 'Anomaly': {'precision': 0.295898558506464, 'recall': 0.5104745617785378, 'f1-score': 0.3746372074781017, 'support': 14034.0}, 'accuracy': 0.6305456005931784, 'macro avg': {'precision': 0.5631867869645213, 'recall': 0.5871275416284902, 'f1-score': 0.5562335083177392, 'support': 64736.0}, 'weighted avg': {'precision': 0.7145851551228883, 'recall': 0.6305456005931784, 'f1-score': 0.6590939439206158, 'support': 64736.0}}"
0.627,15228.055883789062,0.5877586804395825,0.6315342313395946,0.6096464558895885,"{'Normal': {'precision': 0.8307423193476065, 'recall': 0.6650427991006272, 'f1-score': 0.7387146597145392, 'support': 50702.0}, 'Anomaly': {'precision': 0.2966828177413343, 'recall': 0.5104745617785378, 'f1-score': 0.3752651842539483, 'support': 14034.0}, 'accuracy': 0.6315342313395946, 'macro avg': {'precision': 0.5637125685444704, 'recall': 0.5877586804395825, 'f1-score': 0.5569899219842438, 'support': 64736.0}, 'weighted avg': {'precision': 0.7149645288517088, 'recall': 0.6315342313395946, 'f1-score': 0.6599231072767312, 'support': 64736.0}}"
0.628,15229.13029296875,0.5883541914895233,0.6325074147305981,0.6104308031100607,"{'Normal': {'precision': 0.8309883406306883, 'recall': 0.6663050767228117, 'f1-score': 0.7395901747011691, 'support': 50702.0}, 'Anomaly': {'precision': 0.2974420729175318, 'recall': 0.5104033062562349, 'f1-score': 0.3758526603001364, 'support': 14034.0}, 'accuracy': 0.6325074147305981, 'macro avg': {'precision': 0.56421520677411, 'recall': 0.5883541914895233, 'f1-score': 0.5577214175006527, 'support': 64736.0}, 'weighted avg': {'precision': 0.7153218131794024, 'recall': 0.6325074147305981, 'f1-score': 0.660736178824005, 'support': 64736.0}}"
0.629,15232.651674804687,0.5887677453191649,0.6333570192782996,0.6110623822987322,"{'Normal': {'precision': 0.831135342223532, 'recall': 0.6674884619936097, 'f1-score': 0.7403769374651338, 'support': 50702.0}, 'Anomaly': {'precision': 0.29803888912020654, 'recall': 0.51004702864472, 'f1-score': 0.37623189929305406, 'support': 14034.0}, 'accuracy': 0.6333570192782996, 'macro avg': {'precision': 0.5645871156718693, 'recall': 0.5887677453191649, 'f1-score': 0.558304418379094, 'support': 64736.0}, 'weighted avg': {'precision': 0.715566329265486, 'recall': 0.6333570192782996, 'f1-score': 0.6614345952489485, 'support': 64736.0}}"
0.63,15242.730712890632,0.5892267884538812,0.6342375185368265,0.6117321534953539,"{'Normal': {'precision': 0.8313063946645743, 'recall': 0.6686915703522543, 'f1-score': 0.7411844435214131, 'support': 50702.0}, 'Anomaly': {'precision': 0.2986806947227789, 'recall': 0.5097620065555081, 'f1-score': 0.3766650871373664, 'support': 14034.0}, 'accuracy': 0.6342375185368265, 'macro avg': {'precision': 0.5649935446936767, 'recall': 0.5892267884538812, 'f1-score': 0.5589247653293897, 'support': 64736.0}, 'weighted avg': {'precision': 0.7158394354304055, 'recall': 0.6342375185368265, 'f1-score': 0.6621609535391203, 'support': 64736.0}}"
0.631,15279.723496093751,0.5879473764518316,0.6339285714285714,0.6109379739402014,"{'Normal': {'precision': 0.8305424990207599, 'recall': 0.6691254782848802, 'f1-score': 0.7411469142545057, 'support': 50702.0}, 'Anomaly': {'precision': 0.297722705961152, 'recall': 0.506769274618783, 'f1-score': 0.375085702230895, 'support': 14034.0}, 'accuracy': 0.6339285714285714, 'macro avg': {'precision': 0.564132602490956, 'recall': 0.5879473764518316, 'f1-score': 0.5581163082427003, 'support': 64736.0}, 'weighted avg': {'precision': 0.715033462691692, 'recall': 0.6339285714285714, 'f1-score': 0.6617891681852498, 'support': 64736.0}}"
0.632,15318.5651171875,0.5885883768068472,0.6349326495304004,0.6117605131686238,"{'Normal': {'precision': 0.8308117224354117, 'recall': 0.6704074789949115, 'f1-score': 0.742040058942313, 'support': 50702.0}, 'Anomaly': {'precision': 0.2985350291734878, 'recall': 0.506769274618783, 'f1-score': 0.37572971973479147, 'support': 14034.0}, 'accuracy': 0.6349326495304004, 'macro avg': {'precision': 0.5646733758044498, 'recall': 0.5885883768068472, 'f1-score': 0.5588848893385522, 'support': 64736.0}, 'weighted avg': {'precision': 0.7154204237262262, 'recall': 0.6349326495304004, 'f1-score': 0.662628305042808, 'support': 64736.0}}"
0.633,15318.92779296875,0.5892293771618629,0.6359367276322294,0.6125830523970461,"{'Normal': {'precision': 0.8310800917565523, 'recall': 0.6716894797049426, 'f1-score': 0.7429319371727748, 'support': 50702.0}, 'Anomaly': {'precision': 0.29935179728933414, 'recall': 0.506769274618783, 'f1-score': 0.3763759525825571, 'support': 14034.0}, 'accuracy': 0.6359367276322294, 'macro avg': {'precision': 0.5652159445229432, 'recall': 0.5892293771618629, 'f1-score': 0.559653944877666, 'support': 64736.0}, 'weighted avg': {'precision': 0.7158076794272001, 'recall': 0.6359367276322294, 'f1-score': 0.6634669302563897, 'support': 64736.0}}"
0.634,15319.33005859375,0.5898605159729551,0.6369253583786456,0.6133929371758003,"{'Normal': {'precision': 0.8313435017786658, 'recall': 0.6729517573271271, 'f1-score': 0.7438088594349495, 'support': 50702.0}, 'Anomaly': {'precision': 0.3001603781548071, 'recall': 0.506769274618783, 'f1-score': 0.37701441899915183, 'support': 14034.0}, 'accuracy': 0.6369253583786456, 'macro avg': {'precision': 0.5657519399667365, 'recall': 0.5898605159729551, 'f1-score': 0.5604116392170506, 'support': 64736.0}, 'weighted avg': {'precision': 0.7161892760474309, 'recall': 0.6369253583786456, 'f1-score': 0.6642921581083926, 'support': 64736.0}}"
0.635,15353.354565429687,0.5903650484127462,0.637836752347998,0.6141009003803721,"{'Normal': {'precision': 0.8315372077748315, 'recall': 0.6741745887736184, 'f1-score': 0.7446328791294972, 'support': 50702.0}, 'Anomaly': {'precision': 0.30085911380083796, 'recall': 0.506555508051874, 'f1-score': 0.37750577489844145, 'support': 14034.0}, 'accuracy': 0.637836752347998, 'macro avg': {'precision': 0.5661981607878348, 'recall': 0.5903650484127462, 'f1-score': 0.5610693270139693, 'support': 64736.0}, 'weighted avg': {'precision': 0.7164924665051976, 'recall': 0.637836752347998, 'f1-score': 0.6650440602222641, 'support': 64736.0}}"
0.636,15354.3486328125,0.5902069643642619,0.6383156203657934,0.6142612923650277,"{'Normal': {'precision': 0.8313741681643756, 'recall': 0.6751410200781034, 'f1-score': 0.7451565153032348, 'support': 50702.0}, 'Anomaly': {'precision': 0.30095068330362446, 'recall': 0.5052729086504204, 'f1-score': 0.3772209809554208, 'support': 14034.0}, 'accuracy': 0.6383156203657934, 'macro avg': {'precision': 0.566162425734, 'recall': 0.5902069643642619, 'f1-score': 0.5611887481293278, 'support': 64736.0}, 'weighted avg': {'precision': 0.7163846231425055, 'recall': 0.6383156203657934, 'f1-score': 0.6653924382975932, 'support': 64736.0}}"
0.637,15354.3623046875,0.5908479647192775,0.6393196984676224,0.6150838315934499,"{'Normal': {'precision': 0.8316399524721744, 'recall': 0.6764230207881345, 'f1-score': 0.7460436584331256, 'support': 50702.0}, 'Anomaly': {'precision': 0.30178320636677025, 'recall': 0.5052729086504204, 'f1-score': 0.37787429058644856, 'support': 14034.0}, 'accuracy': 0.6393196984676224, 'macro avg': {'precision': 0.5667115794194724, 'recall': 0.5908479647192775, 'f1-score': 0.561958974509787, 'support': 64736.0}, 'weighted avg': {'precision': 0.7167732697169339, 'recall': 0.6393196984676224, 'f1-score': 0.6662288890874715, 'support': 64736.0}}"
0.638,15354.369140625,0.5916073036013729,0.6405091448344044,0.6160582242178887,"{'Normal': {'precision': 0.8319537225288024, 'recall': 0.6779416985523253, 'f1-score': 0.7470929600730292, 'support': 50702.0}, 'Anomaly': {'precision': 0.30277540563620836, 'recall': 0.5052729086504204, 'f1-score': 0.37865114540503014, 'support': 14034.0}, 'accuracy': 0.6405091448344044, 'macro avg': {'precision': 0.5673645640825054, 'recall': 0.5916073036013729, 'f1-score': 0.5628720527390296, 'support': 64736.0}, 'weighted avg': {'precision': 0.7172341152118433, 'recall': 0.6405091448344044, 'f1-score': 0.6672191274752366, 'support': 64736.0}}"
0.639,15354.3818359375,0.592139826973232,0.641343302026693,0.6167415644999625,"{'Normal': {'precision': 0.8321730722745951, 'recall': 0.6790067452960435, 'f1-score': 0.747827786949344, 'support': 50702.0}, 'Anomaly': {'precision': 0.30347513481126426, 'recall': 0.5052729086504204, 'f1-score': 0.37919786096256686, 'support': 14034.0}, 'accuracy': 0.641343302026693, 'macro avg': {'precision': 0.5678241035429297, 'recall': 0.592139826973232, 'f1-score': 0.5635128239559555, 'support': 64736.0}, 'weighted avg': {'precision': 0.7175576055426317, 'recall': 0.641343302026693, 'f1-score': 0.6679131740400134, 'support': 64736.0}}"
0.64,15354.4037109375,0.5927413811525544,0.642285590706871,0.6175134859297127,"{'Normal': {'precision': 0.8324201684728826, 'recall': 0.6802098536546882, 'f1-score': 0.7486568330565595, 'support': 50702.0}, 'Anomaly': {'precision': 0.30426947007080024, 'recall': 0.5052729086504204, 'f1-score': 0.3798173491523608, 'support': 14034.0}, 'accuracy': 0.642285590706871, 'macro avg': {'precision': 0.5683448192718414, 'recall': 0.5927413811525544, 'f1-score': 0.5642370911044602, 'support': 64736.0}, 'weighted avg': {'precision': 0.7179233367042405, 'recall': 0.642285590706871, 'f1-score': 0.6686967904664778, 'support': 64736.0}}"
0.641,15354.41015625,0.593540166210343,0.643536826495304,0.6185384963528235,"{'Normal': {'precision': 0.8327471574484486, 'recall': 0.6818074237702655, 'f1-score': 0.7497560023423775, 'support': 50702.0}, 'Anomaly': {'precision': 0.3053306923871857, 'recall': 0.5052729086504204, 'f1-score': 0.38064308336464653, 'support': 14034.0}, 'accuracy': 0.643536826495304, 'macro avg': {'precision': 0.5690389249178172, 'recall': 0.593540166210343, 'f1-score': 0.565199542853512, 'support': 64736.0}, 'weighted avg': {'precision': 0.7184094987937625, 'recall': 0.643536826495304, 'f1-score': 0.6697366822587536, 'support': 64736.0}}"
0.642,15354.4169921875,0.5942008896532052,0.6445717993079585,0.6193863444805818,"{'Normal': {'precision': 0.83301666706751, 'recall': 0.6831288706559899, 'f1-score': 0.7506637335962982, 'support': 50702.0}, 'Anomaly': {'precision': 0.3062141037267349, 'recall': 0.5052729086504204, 'f1-score': 0.38132881611142483, 'support': 14034.0}, 'accuracy': 0.6445717993079585, 'macro avg': {'precision': 0.5696153853971224, 'recall': 0.5942008896532052, 'f1-score': 0.5659962748538615, 'support': 64736.0}, 'weighted avg': {'precision': 0.7188120950531063, 'recall': 0.6445717993079585, 'f1-score': 0.6705962868590467, 'support': 64736.0}}"
0.643,15354.421875,0.5946742437615243,0.6453132723677706,0.6199937580646475,"{'Normal': {'precision': 0.8332092151728445, 'recall': 0.6840755788726283, 'f1-score': 0.7513132385274399, 'support': 50702.0}, 'Anomaly': {'precision': 0.3068501449651651, 'recall': 0.5052729086504204, 'f1-score': 0.3818216083784293, 'support': 14034.0}, 'accuracy': 0.6453132723677706, 'macro avg': {'precision': 0.5700296800690048, 'recall': 0.5946742437615243, 'f1-score': 0.5665674234529346, 'support': 64736.0}, 'weighted avg': {'precision': 0.7191007872302071, 'recall': 0.6453132723677706, 'f1-score': 0.6712118183360285, 'support': 64736.0}}"
0.644,15354.93359375,0.5953053825726167,0.6463019031141869,0.6208036428434018,"{'Normal': {'precision': 0.8334652562903264, 'recall': 0.6853378564948128, 'f1-score': 0.7521781953178271, 'support': 50702.0}, 'Anomaly': {'precision': 0.30770232154480365, 'recall': 0.5052729086504204, 'f1-score': 0.3824806494242024, 'support': 14034.0}, 'accuracy': 0.6463019031141869, 'macro avg': {'precision': 0.570583788917565, 'recall': 0.5953053825726167, 'f1-score': 0.5673294223710148, 'support': 64736.0}, 'weighted avg': {'precision': 0.7194860634730583, 'recall': 0.6463019031141869, 'f1-score': 0.6720321350257001, 'support': 64736.0}}"
0.645,15355.921459960937,0.5959365213837089,0.6472905338606031,0.6216135276221559,"{'Normal': {'precision': 0.8337205125134715, 'recall': 0.6866001341169974, 'f1-score': 0.7530419546383724, 'support': 50702.0}, 'Anomaly': {'precision': 0.3085592445933597, 'recall': 0.5052729086504204, 'f1-score': 0.38314196947183576, 'support': 14034.0}, 'accuracy': 0.6472905338606031, 'macro avg': {'precision': 0.5711398785534156, 'recall': 0.5959365213837089, 'f1-score': 0.5680919620551041, 'support': 64736.0}, 'weighted avg': {'precision': 0.719871753955778, 'recall': 0.6472905338606031, 'f1-score': 0.6728520079035235, 'support': 64736.0}}"
0.646,15356.181640625,0.5966366910022644,0.6483872960949085,0.6225119935485864,"{'Normal': {'precision': 0.8340027733945393, 'recall': 0.6880004733541083, 'f1-score': 0.753998789555594, 'support': 50702.0}, 'Anomaly': {'precision': 0.30951549541684853, 'recall': 0.5052729086504204, 'f1-score': 0.38387830229536596, 'support': 14034.0}, 'accuracy': 0.6483872960949085, 'macro avg': {'precision': 0.5717591344056939, 'recall': 0.5966366910022644, 'f1-score': 0.56893854592548, 'support': 64736.0}, 'weighted avg': {'precision': 0.7203001278937529, 'recall': 0.6483872960949085, 'f1-score': 0.6737610405718748, 'support': 64736.0}}"
0.647,15356.187055664062,0.5972086605498168,0.6492832427088483,0.6232459516293325,"{'Normal': {'precision': 0.8342326425365295, 'recall': 0.6891444124492131, 'f1-score': 0.7547793402890286, 'support': 50702.0}, 'Anomaly': {'precision': 0.3103010677402416, 'recall': 0.5052729086504204, 'f1-score': 0.3844819172585805, 'support': 14034.0}, 'accuracy': 0.6492832427088483, 'macro avg': {'precision': 0.5722668551383856, 'recall': 0.5972086605498168, 'f1-score': 0.5696306287738045, 'support': 64736.0}, 'weighted avg': {'precision': 0.7206504669203174, 'recall': 0.6492832427088483, 'f1-score': 0.6745032337206693, 'support': 64736.0}}"
0.648,15356.2099609375,0.5979285532562189,0.6504108996539792,0.624169726455099,"{'Normal': {'precision': 0.8345210572729223, 'recall': 0.6905841978620173, 'f1-score': 0.7557603686635944, 'support': 50702.0}, 'Anomaly': {'precision': 0.31129549146143376, 'recall': 0.5052729086504204, 'f1-score': 0.3852443430309945, 'support': 14034.0}, 'accuracy': 0.6504108996539792, 'macro avg': {'precision': 0.5729082743671781, 'recall': 0.5979285532562189, 'f1-score': 0.5705023558472945, 'support': 64736.0}, 'weighted avg': {'precision': 0.7210919360637276, 'recall': 0.6504108996539792, 'f1-score': 0.6754368716336898, 'support': 64736.0}}"
0.649,15356.2509765625,0.5985005228037712,0.6513068462679189,0.6249036845358451,"{'Normal': {'precision': 0.8347494942282518, 'recall': 0.691728136957122, 'f1-score': 0.7565387145830862, 'support': 50702.0}, 'Anomaly': {'precision': 0.31209013687777826, 'recall': 0.5052729086504204, 'f1-score': 0.38585226499795944, 'support': 14034.0}, 'accuracy': 0.6513068462679189, 'macro avg': {'precision': 0.573419815553015, 'recall': 0.5985005228037712, 'f1-score': 0.5711954897905228, 'support': 64736.0}, 'weighted avg': {'precision': 0.7214431203241405, 'recall': 0.6513068462679189, 'f1-score': 0.6761782716536857, 'support': 64736.0}}"
0.65,15356.3388671875,0.5991218000709402,0.6522800296589224,0.6257009148649313,"{'Normal': {'precision': 0.8349969104995485, 'recall': 0.69297069149146, 'f1-score': 0.7573830566932529, 'support': 50702.0}, 'Anomaly': {'precision': 0.3129578956659899, 'recall': 0.5052729086504204, 'f1-score': 0.38651477161234055, 'support': 14034.0}, 'accuracy': 0.6522800296589224, 'macro avg': {'precision': 0.5739774030827692, 'recall': 0.5991218000709402, 'f1-score': 0.5719489141527967, 'support': 64736.0}, 'weighted avg': {'precision': 0.7218250195242927, 'recall': 0.6522800296589224, 'f1-score': 0.6769831939765956, 'support': 64736.0}}"
0.651,15356.394028320312,0.5997628004259558,0.6532841077607514,0.6265234540933535,"{'Normal': {'precision': 0.8352514059274375, 'recall': 0.6942526922014911, 'f1-score': 0.7582530023156875, 'support': 50702.0}, 'Anomaly': {'precision': 0.3138582746868499, 'recall': 0.5052729086504204, 'f1-score': 0.38720069893794196, 'support': 14034.0}, 'accuracy': 0.6532841077607514, 'macro avg': {'precision': 0.5745548403071437, 'recall': 0.5997628004259558, 'f1-score': 0.5727268506268147, 'support': 64736.0}, 'weighted avg': {'precision': 0.7222195348845802, 'recall': 0.6532841077607514, 'f1-score': 0.6778132466062943, 'support': 64736.0}}"
